# Simulated time = 10951.235 sec
# [Center energy]  [Energy bin width]       [Rate]        [Rate error]
#     (keV)              (keV)         (counts/sec/keV)  (counts/sec/keV)
99.86 0.04 0.237416148186 0.0232805683097
99.9 0.04 0.244264692068 0.0236139585732
99.94 0.04 0.237416148186 0.0232805683097
99.98 0.04 0.27850741148 0.0252148752304
100.02 0.04 0.26252746582 0.0244808125404
100.06 0.04 0.25111323595 0.0239427069935
100.1 0.04 0.253396064043 0.0240512912557
100.14 0.04 0.287638783455 0.0256249000867
100.18 0.04 0.305901557207 0.0264258708011
100.22 0.04 0.244264692068 0.0236139585732
100.26 0.04 0.253396064043 0.0240512912557
100.3 0.04 0.223719060421 0.0225990376668
100.34 0.04 0.27850741148 0.0252148752304
100.38 0.04 0.255678921938 0.0241593874914
100.42 0.04 0.27850741148 0.0252148752304
100.46 0.04 0.26252746582 0.0244808125404
100.5 0.04 0.294487327337 0.0259281638982
100.54 0.04 0.337861448526 0.0277720389617
100.58 0.04 0.283073097467 0.0254207143619
100.62 0.04 0.296770185232 0.0260284666476
100.66 0.04 0.292204499245 0.0258274716192
100.7 0.04 0.315032958984 0.0268173865089
100.74 0.04 0.27850741148 0.0252148752304
100.78 0.04 0.353841364384 0.0284212226749
100.82 0.04 0.287638783455 0.0256249000867
100.86 0.04 0.303618729115 0.0263270821532
100.9 0.04 0.342427134514 0.0279590581722
100.94 0.04 0.294487327337 0.0259281638982
100.98 0.04 0.317315816879 0.0269143755651
101.02 0.04 0.374386996031 0.029234712832
101.06 0.04 0.344709992409 0.0280521002203
101.1 0.04 0.353841364384 0.0284212226749
101.14 0.04 0.326447188854 0.0272988861243
101.18 0.04 0.30133587122 0.0262279214161
101.22 0.04 0.340144276619 0.0278657054636
101.26 0.04 0.356124222279 0.0285127566403
101.3 0.04 0.369821310043 0.0290559055716
101.34 0.04 0.378952682018 0.029412433088
101.38 0.04 0.404064029455 0.0303713111665
101.42 0.04 0.394932627678 0.0300261714243
101.46 0.04 0.399498313665 0.0301992343643
101.5 0.04 0.42917534709 0.0313008284841
101.54 0.04 0.431458175182 0.0313839649612
101.58 0.04 0.383518397808 0.0295890859261
101.62 0.04 0.381235539913 0.0295008917331
101.66 0.04 0.479397982359 0.0330816037614
101.7 0.04 0.381235539913 0.0295008917331
101.74 0.04 0.417761087418 0.0308817891212
101.78 0.04 0.438306719065 0.0316320634066
101.82 0.04 0.406346857548 0.030456984993
101.86 0.04 0.436023890972 0.0315495807019
101.9 0.04 0.522772073746 0.0345457518717
101.94 0.04 0.465700894594 0.0326055846454
101.98 0.04 0.511357843876 0.034166533449
102.02 0.04 0.44058957696 0.0317143315908
102.06 0.04 0.566146194935 0.0359503190158
102.1 0.04 0.465700894594 0.0326055846454
102.14 0.04 0.490812212229 0.0334731156585
102.18 0.04 0.513640701771 0.0342427131053
102.22 0.04 0.511357843876 0.034166533449
102.26 0.04 0.497660756111 0.0337058400068
102.3 0.04 0.538752019405 0.0350697693553
102.34 0.04 0.527337789536 0.0346962787366
102.38 0.04 0.570711910725 0.0360949888922
102.42 0.04 0.56842905283 0.0360227265797
102.46 0.04 0.58669179678 0.0365968301001
102.5 0.04 0.55701482296 0.0356592185244
102.54 0.04 0.572994709015 0.036167106824
102.58 0.04 0.531903505325 0.0348461553683
102.62 0.04 0.588974654675 0.0366679610323
102.66 0.04 0.545600533485 0.0352919665265
102.7 0.04 0.572994709015 0.036167106824
102.74 0.04 0.511357843876 0.034166533449
102.78 0.04 0.525054931641 0.0346210971125
102.82 0.04 0.598106026649 0.0369511155154
102.86 0.04 0.53646916151 0.0349953901212
102.9 0.04 0.56386333704 0.0358777653213
102.94 0.04 0.531903505325 0.0348461553683
102.98 0.04 0.593540370464 0.0368098105408
103.02 0.04 0.561580479145 0.0358050646076
103.06 0.04 0.52962064743 0.0347712978052
103.1 0.04 0.490812212229 0.0334731156585
103.14 0.04 0.534186303616 0.0349208524645
103.18 0.04 0.534186303616 0.0349208524645
103.22 0.04 0.461135208607 0.0324453596726
103.26 0.04 0.506792128086 0.0340136622864
103.3 0.04 0.509074985981 0.0340901835582
103.34 0.04 0.511357843876 0.034166533449
103.38 0.04 0.513640701771 0.0342427131053
103.42 0.04 0.488529384136 0.0333951804756
103.46 0.04 0.488529384136 0.0333951804756
103.5 0.04 0.408629715443 0.0305424184988
103.54 0.04 0.422326803207 0.0310500834961
103.58 0.04 0.383518397808 0.0295890859261
103.62 0.04 0.410912543535 0.030627613695
103.66 0.04 0.404064029455 0.0303713111665
103.7 0.04 0.378952682018 0.029412433088
103.74 0.04 0.388084083796 0.0297646903516
103.78 0.04 0.340144276619 0.0278657054636
103.82 0.04 0.305901557207 0.0264258708011
103.86 0.04 0.299053013325 0.0261283843534
103.9 0.04 0.346992820501 0.0281448346888
103.94 0.04 0.319598644972 0.0270110163628
103.98 0.04 0.269376009703 0.0247980717258
104.02 0.04 0.27394169569 0.025007341864
104.06 0.04 0.221436217427 0.0224834408081
104.1 0.04 0.27394169569 0.025007341864
104.14 0.04 0.21230481565 0.0220149844198
104.18 0.04 0.246547535062 0.023724047555
104.22 0.04 0.230567604303 0.0229423338425
104.26 0.04 0.196324884892 0.0211702571726
104.3 0.04 0.164365023375 0.0193706037144
104.34 0.04 0.175779253244 0.0200319058685
104.38 0.04 0.125556617975 0.016930050475
104.42 0.04 0.134688004851 0.0175348846776
104.46 0.04 0.127839460969 0.0170832667245
104.5 0.04 0.134688004851 0.0175348846776
104.54 0.04 0.118708074093 0.0164618477216
104.58 0.04 0.116425223649 0.0163027923227
104.62 0.04 0.11185953021 0.0159799327825
104.66 0.04 0.095879599452 0.014794542963
104.7 0.04 0.107293836772 0.015650414242
104.74 0.04 0.120990917087 0.0166193809543
104.78 0.04 0.0821825116873 0.0136970852421
104.82 0.04 0.0935967490077 0.014617356416
104.86 0.04 0.095879599452 0.014794542963
104.9 0.04 0.0707682743669 0.012710357181
104.94 0.04 0.0821825116873 0.0136970852421
104.98 0.04 0.102728135884 0.0153138068475
105.02 0.04 0.0684854239225 0.012503670932
105.06 0.04 0.079899661243 0.0135055081814
105.1 0.04 0.0525054931641 0.010948152197
105.14 0.04 0.079899661243 0.0135055081814
105.18 0.04 0.0753339678049 0.0131139607081
105.22 0.04 0.0547883398831 0.0111836232689
105.26 0.04 0.0410912558436 0.0096853018572
105.3 0.04 1451.94580078 1.82059631799
105.34 0.04 0.0 0.0
105.38 0.04 0.00228284765035 0.00228284754035
105.42 0.04 0.00228284765035 0.00228284754035
105.46 0.04 0.0 0.0
105.5 0.04 0.0 0.0
105.54 0.04 0.00228284765035 0.00228284754035
105.58 0.04 0.00684854248539 0.00395400792583
105.62 0.04 0.0 0.0
105.66 0.04 0.0 0.0
105.7 0.04 0.00228284765035 0.00228284754035
105.74 0.04 0.0 0.0
105.78 0.04 0.00684854248539 0.00395400792583
105.82 0.04 0.00684854248539 0.00395400792583
105.86 0.04 0.00228284765035 0.00228284754035
105.9 0.04 0.0 0.0
105.94 0.04 0.00228284765035 0.00228284754035
105.98 0.04 0.0 0.0
106.02 0.04 0.00228284765035 0.00228284754035
106.06 0.04 0.0091313906014 0.00456569508071
106.1 0.04 0.0091313906014 0.00456569508071
106.14 0.04 0.0136970849708 0.00559181163444
106.18 0.04 0.0 0.0
106.22 0.04 0.00684854248539 0.00395400792583
106.26 0.04 0.0 0.0
106.3 0.04 0.0 0.0
106.34 0.04 0.00228284765035 0.00228284754035
106.38 0.04 0.0045656953007 0.0032284339524
106.42 0.04 0.00228284765035 0.00228284754035
106.46 0.04 0.0 0.0
106.5 0.04 0.0091313906014 0.00456569508071
106.54 0.04 0.0045656953007 0.0032284339524
106.58 0.04 0.0 0.0
106.62 0.04 0.0045656953007 0.0032284339524
106.66 0.04 0.00228284765035 0.00228284754035
106.7 0.04 0.00228284765035 0.00228284754035
106.74 0.04 0.0045656953007 0.0032284339524
106.78 0.04 0.0045656953007 0.0032284339524
106.82 0.04 0.00228284765035 0.00228284754035
106.86 0.04 0.0 0.0
106.9 0.04 0.00228284765035 0.00228284754035
106.94 0.04 0.0045656953007 0.0032284339524
106.98 0.04 0.00228284765035 0.00228284754035
107.02 0.04 0.00228284765035 0.00228284754035
107.06 0.04 0.00228284765035 0.00228284754035
107.1 0.04 0.0045656953007 0.0032284339524
107.14 0.04 0.0 0.0
107.18 0.04 0.00228284765035 0.00228284754035
107.22 0.04 0.00228284765035 0.00228284754035
107.26 0.04 0.0 0.0
107.3 0.04 0.0045656953007 0.0032284339524
107.34 0.04 0.00228284765035 0.00228284754035
107.38 0.04 0.00228284765035 0.00228284754035
107.42 0.04 0.00684854248539 0.00395400792583
107.46 0.04 0.00228284765035 0.00228284754035
107.5 0.04 0.0045656953007 0.0032284339524
107.54 0.04 0.0045656953007 0.0032284339524
107.58 0.04 0.00228284765035 0.00228284754035
107.62 0.04 0.0251113232225 0.00757134874494
107.66 0.04 0.00684854248539 0.00395400792583
107.7 0.04 0.00684854248539 0.00395400792583
107.74 0.04 0.0 0.0
107.78 0.04 0.00684854248539 0.00395400792583
107.82 0.04 0.0045656953007 0.0032284339524
107.86 0.04 0.00228284765035 0.00228284754035
107.9 0.04 0.00684854248539 0.00395400792583
107.94 0.04 0.0 0.0
107.98 0.04 0.00684854248539 0.00395400792583
108.02 0.04 0.0045656953007 0.0032284339524
108.06 0.04 0.0045656953007 0.0032284339524
108.1 0.04 0.0045656953007 0.0032284339524
108.14 0.04 0.00228284765035 0.00228284754035
108.18 0.04 0.0 0.0
108.22 0.04 0.00228284765035 0.00228284754035
108.26 0.04 0.00228284765035 0.00228284754035
108.3 0.04 0.0045656953007 0.0032284339524
108.34 0.04 0.00684854248539 0.00395400792583
108.38 0.04 0.0045656953007 0.0032284339524
108.42 0.04 0.00228284765035 0.00228284754035
108.46 0.04 0.0 0.0
108.5 0.04 0.00228284765035 0.00228284754035
108.54 0.04 0.0 0.0
108.58 0.04 0.00228284765035 0.00228284754035
108.62 0.04 0.00228284765035 0.00228284754035
108.66 0.04 0.0 0.0
108.7 0.04 0.00228284765035 0.00228284754035
108.74 0.04 0.0045656953007 0.0032284339524
108.78 0.04 0.0 0.0
108.82 0.04 0.00684854248539 0.00395400792583
108.86 0.04 0.0045656953007 0.0032284339524
108.9 0.04 0.00228284765035 0.00228284754035
108.94 0.04 0.00228284765035 0.00228284754035
108.98 0.04 0.0 0.0
109.02 0.04 0.00228284765035 0.00228284754035
109.06 0.04 0.00684854248539 0.00395400792583
109.1 0.04 0.00228284765035 0.00228284754035
109.14 0.04 0.00684854248539 0.00395400792583
109.18 0.04 0.00228284765035 0.00228284754035
109.22 0.04 0.00228284765035 0.00228284754035
109.26 0.04 0.0 0.0
109.3 0.04 0.0045656953007 0.0032284339524
109.34 0.04 0.0045656953007 0.0032284339524
109.38 0.04 0.0045656953007 0.0032284339524
109.42 0.04 0.0045656953007 0.0032284339524
109.46 0.04 0.00684854248539 0.00395400792583
109.5 0.04 0.00684854248539 0.00395400792583
109.54 0.04 0.00228284765035 0.00228284754035
109.58 0.04 0.0045656953007 0.0032284339524
109.62 0.04 0.0045656953007 0.0032284339524
109.66 0.04 0.0045656953007 0.0032284339524
109.7 0.04 0.0045656953007 0.0032284339524
109.74 0.04 0.0 0.0
109.78 0.04 0.0 0.0
109.82 0.04 0.00228284765035 0.00228284754035
109.86 0.04 0.0045656953007 0.0032284339524
109.9 0.04 0.0 0.0
109.94 0.04 0.00228284765035 0.00228284754035
109.98 0.04 0.00684854248539 0.00395400792583
110.02 0.04 0.0 0.0
110.06 0.04 0.00228284765035 0.00228284754035
110.1 0.04 0.0 0.0
110.14 0.04 0.0091313906014 0.00456569508071
110.18 0.04 0.0045656953007 0.0032284339524
110.22 0.04 0.00228284765035 0.00228284754035
110.26 0.04 0.0045656953007 0.0032284339524
110.3 0.04 0.0045656953007 0.0032284339524
110.34 0.04 0.00228284765035 0.00228284754035
110.38 0.04 0.0045656953007 0.0032284339524
110.42 0.04 0.0045656953007 0.0032284339524
110.46 0.04 0.0045656953007 0.0032284339524
110.5 0.04 0.0 0.0
110.54 0.04 0.0 0.0
110.58 0.04 0.0 0.0
110.62 0.04 0.0045656953007 0.0032284339524
110.66 0.04 0.00684854248539 0.00395400792583
110.7 0.04 0.0045656953007 0.0032284339524
110.74 0.04 0.0 0.0
110.78 0.04 0.00684854248539 0.00395400792583
110.82 0.04 0.0091313906014 0.00456569508071
110.86 0.04 0.00228284765035 0.00228284754035
110.9 0.04 0.00684854248539 0.00395400792583
110.94 0.04 0.0 0.0
110.98 0.04 0.00228284765035 0.00228284754035
111.02 0.04 0.00684854248539 0.00395400792583
111.06 0.04 0.0 0.0
111.1 0.04 0.0045656953007 0.0032284339524
111.14 0.04 0.00228284765035 0.00228284754035
111.18 0.04 0.0045656953007 0.0032284339524
111.22 0.04 0.0 0.0
111.26 0.04 0.0045656953007 0.0032284339524
111.3 0.04 0.00228284765035 0.00228284754035
111.34 0.04 0.00228284765035 0.00228284754035
111.38 0.04 0.00228284765035 0.00228284754035
111.42 0.04 0.00228284765035 0.00228284754035
111.46 0.04 0.0 0.0
111.5 0.04 0.00228284765035 0.00228284754035
111.54 0.04 0.0091313906014 0.00456569508071
111.58 0.04 0.0045656953007 0.0032284339524
111.62 0.04 0.0045656953007 0.0032284339524
111.66 0.04 0.0045656953007 0.0032284339524
111.7 0.04 0.0091313906014 0.00456569508071
111.74 0.04 0.00228284765035 0.00228284754035
111.78 0.04 0.00228284765035 0.00228284754035
111.82 0.04 0.0 0.0
111.86 0.04 0.00228284765035 0.00228284754035
111.9 0.04 0.0 0.0
111.94 0.04 0.00684854248539 0.00395400792583
111.98 0.04 0.0 0.0
112.02 0.04 0.0045656953007 0.0032284339524
112.06 0.04 0.00228284765035 0.00228284754035
112.1 0.04 0.0 0.0
112.14 0.04 0.00684854248539 0.00395400792583
112.18 0.04 0.0114142373204 0.0051046022825
112.22 0.04 0.00684854248539 0.00395400792583
112.26 0.04 0.0 0.0
112.3 0.04 0.0045656953007 0.0032284339524
112.34 0.04 0.0045656953007 0.0032284339524
112.38 0.04 0.00228284765035 0.00228284754035
112.42 0.04 0.00228284765035 0.00228284754035
112.46 0.04 0.00228284765035 0.00228284754035
112.5 0.04 0.0045656953007 0.0032284339524
112.54 0.04 0.00228284765035 0.00228284754035
112.58 0.04 0.00228284765035 0.00228284754035
112.62 0.04 0.00228284765035 0.00228284754035
112.66 0.04 0.0114142373204 0.0051046022825
112.7 0.04 0.00684854248539 0.00395400792583
112.74 0.04 0.0 0.0
112.78 0.04 0.00228284765035 0.00228284754035
112.82 0.04 0.0 0.0
112.86 0.04 0.00228284765035 0.00228284754035
112.9 0.04 0.0 0.0
112.94 0.04 0.00228284765035 0.00228284754035
112.98 0.04 0.0 0.0
113.02 0.04 0.0 0.0
113.06 0.04 0.0 0.0
113.1 0.04 0.0045656953007 0.0032284339524
113.14 0.04 0.0114142373204 0.0051046022825
113.18 0.04 0.00228284765035 0.00228284754035
113.22 0.04 0.00228284765035 0.00228284754035
113.26 0.04 0.0 0.0
113.3 0.04 0.0 0.0
113.34 0.04 0.00684854248539 0.00395400792583
113.38 0.04 0.00684854248539 0.00395400792583
113.42 0.04 0.0 0.0
113.46 0.04 0.0 0.0
113.5 0.04 0.0045656953007 0.0032284339524
113.54 0.04 0.0045656953007 0.0032284339524
113.58 0.04 0.0091313906014 0.00456569508071
113.62 0.04 0.0045656953007 0.0032284339524
113.66 0.04 0.0045656953007 0.0032284339524
113.7 0.04 0.00228284765035 0.00228284754035
113.74 0.04 0.0091313906014 0.00456569508071
113.78 0.04 0.0 0.0
113.82 0.04 0.0 0.0
113.86 0.04 0.00684854248539 0.00395400792583
113.9 0.04 0.0045656953007 0.0032284339524
113.94 0.04 0.0 0.0
113.98 0.04 0.0045656953007 0.0032284339524
114.02 0.04 0.00228284765035 0.00228284754035
114.06 0.04 0.00684854248539 0.00395400792583
114.1 0.04 0.00228284765035 0.00228284754035
114.14 0.04 0.0045656953007 0.0032284339524
114.18 0.04 0.0091313906014 0.00456569508071
114.22 0.04 0.0 0.0
114.26 0.04 0.0 0.0
114.3 0.04 0.0045656953007 0.0032284339524
114.34 0.04 0.00228284765035 0.00228284754035
114.38 0.04 0.0045656953007 0.0032284339524
114.42 0.04 0.0 0.0
114.46 0.04 0.00684854248539 0.00395400792583
114.5 0.04 0.0045656953007 0.0032284339524
114.54 0.04 0.0182627812028 0.0064568679048
114.58 0.04 0.00228284765035 0.00228284754035
114.62 0.04 0.00228284765035 0.00228284754035
114.66 0.04 0.00228284765035 0.00228284754035
114.7 0.04 0.0045656953007 0.0032284339524
114.74 0.04 0.0045656953007 0.0032284339524
114.78 0.04 0.00228284765035 0.00228284754035
114.82 0.04 0.00228284765035 0.00228284754035
114.86 0.04 0.00684854248539 0.00395400792583
114.9 0.04 0.00228284765035 0.00228284754035
114.94 0.04 0.00684854248539 0.00395400792583
114.98 0.04 0.0045656953007 0.0032284339524
115.02 0.04 0.00684854248539 0.00395400792583
115.06 0.04 0.0045656953007 0.0032284339524
115.1 0.04 0.00228284765035 0.00228284754035
115.14 0.04 0.00228284765035 0.00228284754035
115.18 0.04 0.0045656953007 0.0032284339524
115.22 0.04 0.00228284765035 0.00228284754035
115.26 0.04 0.00684854248539 0.00395400792583
115.3 0.04 0.0 0.0
115.34 0.04 0.0045656953007 0.0032284339524
115.38 0.04 0.00228284765035 0.00228284754035
115.42 0.04 0.0 0.0
115.46 0.04 0.00684854248539 0.00395400792583
115.5 0.04 0.0045656953007 0.0032284339524
115.54 0.04 0.0045656953007 0.0032284339524
115.58 0.04 0.0045656953007 0.0032284339524
115.62 0.04 0.0045656953007 0.0032284339524
115.66 0.04 0.00228284765035 0.00228284754035
115.7 0.04 0.0091313906014 0.00456569508071
115.74 0.04 0.0091313906014 0.00456569508071
115.78 0.04 0.00684854248539 0.00395400792583
115.82 0.04 0.0045656953007 0.0032284339524
115.86 0.04 0.0045656953007 0.0032284339524
115.9 0.04 0.00684854248539 0.00395400792583
115.94 0.04 0.0 0.0
115.98 0.04 0.00228284765035 0.00228284754035
116.02 0.04 0.0 0.0
116.06 0.04 0.0 0.0
116.1 0.04 0.00228284765035 0.00228284754035
116.14 0.04 0.0045656953007 0.0032284339524
116.18 0.04 0.0045656953007 0.0032284339524
116.22 0.04 0.0091313906014 0.00456569508071
116.26 0.04 0.00684854248539 0.00395400792583
116.3 0.04 0.00684854248539 0.00395400792583
116.34 0.04 0.00228284765035 0.00228284754035
116.38 0.04 0.0045656953007 0.0032284339524
116.42 0.04 0.0045656953007 0.0032284339524
116.46 0.04 0.00228284765035 0.00228284754035
116.5 0.04 0.0091313906014 0.00456569508071
116.54 0.04 0.00228284765035 0.00228284754035
116.58 0.04 0.0045656953007 0.0032284339524
116.62 0.04 0.0045656953007 0.0032284339524
116.66 0.04 0.0114142373204 0.0051046022825
116.7 0.04 0.0091313906014 0.00456569508071
116.74 0.04 0.00684854248539 0.00395400792583
116.78 0.04 0.00228284765035 0.00228284754035
116.82 0.04 0.0091313906014 0.00456569508071
116.86 0.04 0.00228284765035 0.00228284754035
116.9 0.04 0.00228284765035 0.00228284754035
116.94 0.04 0.0045656953007 0.0032284339524
116.98 0.04 0.00228284765035 0.00228284754035
117.02 0.04 0.0045656953007 0.0032284339524
117.06 0.04 0.00684854248539 0.00395400792583
117.1 0.04 0.0045656953007 0.0032284339524
117.14 0.04 0.00228284765035 0.00228284754035
117.18 0.04 0.0 0.0
117.22 0.04 0.0 0.0
117.26 0.04 0.00228284765035 0.00228284754035
117.3 0.04 0.0159799326211 0.00603984687285
117.34 0.04 0.0 0.0
117.38 0.04 0.00684854248539 0.00395400792583
117.42 0.04 0.00228284765035 0.00228284754035
117.46 0.04 0.00684854248539 0.00395400792583
117.5 0.04 0.00684854248539 0.00395400792583
117.54 0.04 0.00228284765035 0.00228284754035
117.58 0.04 0.0 0.0
117.62 0.04 0.0159799326211 0.00603984687285
117.66 0.04 0.0159799326211 0.00603984687285
117.7 0.04 0.00684854248539 0.00395400792583
117.74 0.04 0.00684854248539 0.00395400792583
117.78 0.04 0.00684854248539 0.00395400792583
117.82 0.04 0.0 0.0
117.86 0.04 0.0045656953007 0.0032284339524
117.9 0.04 0.0136970849708 0.00559181163444
117.94 0.04 0.00228284765035 0.00228284754035
117.98 0.04 0.0045656953007 0.0032284339524
118.02 0.04 0.00684854248539 0.00395400792583
118.06 0.04 0.0091313906014 0.00456569508071
118.1 0.04 0.0 0.0
118.14 0.04 0.0045656953007 0.0032284339524
118.18 0.04 0.00684854248539 0.00395400792583
118.22 0.04 0.00228284765035 0.00228284754035
118.26 0.04 0.0 0.0
118.3 0.04 0.0114142373204 0.0051046022825
118.34 0.04 0.00684854248539 0.00395400792583
118.38 0.04 0.0045656953007 0.0032284339524
118.42 0.04 0.00228284765035 0.00228284754035
118.46 0.04 0.00684854248539 0.00395400792583
118.5 0.04 0.00684854248539 0.00395400792583
118.54 0.04 0.0091313906014 0.00456569508071
118.58 0.04 0.0136970849708 0.00559181163444
118.62 0.04 0.0114142373204 0.0051046022825
118.66 0.04 0.0091313906014 0.00456569508071
118.7 0.04 0.00684854248539 0.00395400792583
118.74 0.04 0.00228284765035 0.00228284754035
118.78 0.04 0.0091313906014 0.00456569508071
118.82 0.04 0.0045656953007 0.0032284339524
118.86 0.04 0.0091313906014 0.00456569508071
118.9 0.04 0.00684854248539 0.00395400792583
118.94 0.04 0.0091313906014 0.00456569508071
118.98 0.04 0.0114142373204 0.0051046022825
119.02 0.04 0.00684854248539 0.00395400792583
119.06 0.04 0.0182627812028 0.0064568679048
119.1 0.04 0.0114142373204 0.0051046022825
119.14 0.04 0.00684854248539 0.00395400792583
119.18 0.04 0.00684854248539 0.00395400792583
119.22 0.04 0.0205456279218 0.00684854262106
119.26 0.04 0.0136970849708 0.00559181163444
119.3 0.04 0.00684854248539 0.00395400792583
119.34 0.04 0.00684854248539 0.00395400792583
119.38 0.04 0.0045656953007 0.0032284339524
119.42 0.04 0.0091313906014 0.00456569508071
119.46 0.04 0.00684854248539 0.00395400792583
119.5 0.04 0.0114142373204 0.0051046022825
119.54 0.04 0.0091313906014 0.00456569508071
119.58 0.04 0.0114142373204 0.0051046022825
119.62 0.04 0.0182627812028 0.0064568679048
119.66 0.04 0.0114142373204 0.0051046022825
119.7 0.04 0.0091313906014 0.00456569508071
119.74 0.04 0.00228284765035 0.00228284754035
119.78 0.04 0.0114142373204 0.0051046022825
119.82 0.04 0.0091313906014 0.00456569508071
119.86 0.04 0.0091313906014 0.00456569508071
119.9 0.04 0.00684854248539 0.00395400792583
119.94 0.04 0.0136970849708 0.00559181163444
119.98 0.04 0.0045656953007 0.0032284339524
120.02 0.04 0.0136970849708 0.00559181163444
120.06 0.04 0.0114142373204 0.0051046022825
120.1 0.04 0.0114142373204 0.0051046022825
120.14 0.04 0.00684854248539 0.00395400792583
120.18 0.04 0.0045656953007 0.0032284339524
120.22 0.04 0.0045656953007 0.0032284339524
120.26 0.04 0.0045656953007 0.0032284339524
120.3 0.04 0.00684854248539 0.00395400792583
120.34 0.04 0.0091313906014 0.00456569508071
120.38 0.04 0.0045656953007 0.0032284339524
120.42 0.04 0.0 0.0
120.46 0.04 0.00684854248539 0.00395400792583
120.5 0.04 0.0 0.0
120.54 0.04 0.0091313906014 0.00456569508071
120.58 0.04 0.00684854248539 0.00395400792583
120.62 0.04 0.00684854248539 0.00395400792583
120.66 0.04 0.00228284765035 0.00228284754035
120.7 0.04 0.0114142373204 0.0051046022825
120.74 0.04 0.0045656953007 0.0032284339524
120.78 0.04 0.00684854248539 0.00395400792583
120.82 0.04 0.0045656953007 0.0032284339524
120.86 0.04 0.00684854248539 0.00395400792583
120.9 0.04 0.00684854248539 0.00395400792583
120.94 0.04 0.00228284765035 0.00228284754035
120.98 0.04 0.00228284765035 0.00228284754035
121.02 0.04 0.0 0.0
121.06 0.04 0.0 0.0
121.1 0.04 0.0 0.0
121.14 0.04 0.00684854248539 0.00395400792583
121.18 0.04 0.00684854248539 0.00395400792583
121.22 0.04 0.0045656953007 0.0032284339524
121.26 0.04 0.00684854248539 0.00395400792583
121.3 0.04 0.0045656953007 0.0032284339524
121.34 0.04 0.0045656953007 0.0032284339524
121.38 0.04 0.0045656953007 0.0032284339524
121.42 0.04 0.0045656953007 0.0032284339524
121.46 0.04 0.0091313906014 0.00456569508071
121.5 0.04 0.00228284765035 0.00228284754035
121.54 0.04 0.0045656953007 0.0032284339524
121.58 0.04 0.0 0.0
121.62 0.04 0.0 0.0
121.66 0.04 0.00228284765035 0.00228284754035
121.7 0.04 0.00684854248539 0.00395400792583
121.74 0.04 0.00228284765035 0.00228284754035
121.78 0.04 0.504509329796 0.0339369684746
121.82 0.04 0.00228284765035 0.00228284754035
121.86 0.04 0.0045656953007 0.0032284339524
121.9 0.04 0.00228284765035 0.00228284754035
121.94 0.04 0.00684854248539 0.00395400792583
121.98 0.04 0.00228284765035 0.00228284754035
122.02 0.04 0.0 0.0
122.06 0.04 0.00228284765035 0.00228284754035
122.1 0.04 0.0 0.0
122.14 0.04 0.0045656953007 0.0032284339524
122.18 0.04 0.0045656953007 0.0032284339524
122.22 0.04 0.00684854248539 0.00395400792583
122.26 0.04 0.0 0.0
122.3 0.04 0.0045656953007 0.0032284339524
122.34 0.04 0.0 0.0
122.38 0.04 0.00228284765035 0.00228284754035
122.42 0.04 0.0 0.0
122.46 0.04 0.0045656953007 0.0032284339524
122.5 0.04 0.0 0.0
122.54 0.04 0.00228284765035 0.00228284754035
122.58 0.04 0.0 0.0
122.62 0.04 0.0 0.0
122.66 0.04 0.0045656953007 0.0032284339524
122.7 0.04 0.00228284765035 0.00228284754035
122.74 0.04 0.0045656953007 0.0032284339524
122.78 0.04 0.00228284765035 0.00228284754035
122.82 0.04 0.00228284765035 0.00228284754035
122.86 0.04 0.0 0.0
122.9 0.04 0.00684854248539 0.00395400792583
122.94 0.04 0.00228284765035 0.00228284754035
122.98 0.04 0.00228284765035 0.00228284754035
123.02 0.04 0.0 0.0
123.06 0.04 19.4567089081 0.210752702528
123.1 0.04 0.0 0.0
123.14 0.04 0.0 0.0
123.18 0.04 0.0 0.0
123.22 0.04 0.0 0.0
123.26 0.04 0.00228284765035 0.00228284754035
123.3 0.04 0.0 0.0
123.34 0.04 0.00228284765035 0.00228284754035
123.38 0.04 0.0 0.0
123.42 0.04 0.00228284765035 0.00228284754035
123.46 0.04 0.0 0.0
123.5 0.04 0.0 0.0
123.54 0.04 0.00228284765035 0.00228284754035
123.58 0.04 0.0 0.0
123.62 0.04 0.00228284765035 0.00228284754035
123.66 0.04 0.0 0.0
123.7 0.04 0.0 0.0
123.74 0.04 0.00228284765035 0.00228284754035
123.78 0.04 0.0 0.0
123.82 0.04 0.0 0.0
123.86 0.04 0.0 0.0
123.9 0.04 0.0 0.0
123.94 0.04 0.0 0.0
123.98 0.04 0.00228284765035 0.00228284754035
124.02 0.04 0.0 0.0
124.06 0.04 0.0 0.0
124.1 0.04 0.0 0.0
124.14 0.04 0.0 0.0
124.18 0.04 0.0045656953007 0.0032284339524
124.22 0.04 0.0 0.0
124.26 0.04 0.0045656953007 0.0032284339524
124.3 0.04 0.0 0.0
124.34 0.04 0.0 0.0
124.38 0.04 0.00228284765035 0.00228284754035
124.42 0.04 0.0 0.0
124.46 0.04 0.00228284765035 0.00228284754035
124.5 0.04 0.00684854248539 0.00395400792583
124.54 0.04 0.00228284765035 0.00228284754035
124.58 0.04 0.0045656953007 0.0032284339524
124.62 0.04 0.00684854248539 0.00395400792583
124.66 0.04 0.00228284765035 0.00228284754035
124.7 0.04 0.00228284765035 0.00228284754035
124.74 0.04 0.0 0.0
124.78 0.04 0.00228284765035 0.00228284754035
